Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
ga,el,87.37,-0.799968056,0.851797477,0.007460698,-0.542419107,0.707675076,-0.850445931,0.153675171,-0.64571892,-0.688002826,-0.608284632,-0.002152099,0.6389,0.0002,0.6068,0.134
ga,sme,87.41,-0.905959169,0.874522652,0.003597122,-0.388487397,0.707675076,-0.724526291,0.42522521,-0.64571892,-0.269627138,0.422132886,0.291606631,0.937,0.879,0.6068,0.1154
ga,gl,86.59,0.454958629,0.138948285,0.001731948,-0.211337709,0.707675076,-0.579613816,0.031556193,-0.64571892,-0.107045825,-0.02999995,0.063774749,0.649,0.6162,0.5339,0.061
ga,sr,87.72,-2.24485516,1.021910831,0.000133227,-0.229966783,0.707675076,-0.594852822,0.207702732,-0.64571892,-1.213633768,-0.332374194,0.110161606,0.6389,0.0002,0.6068,0.1178
ga,got,86.95,0.278068353,0.336800294,0.001731948,0.006107477,0.707675076,-0.401738706,-0.108965856,-0.64571892,0.230843085,-1.86862859,-0.001833413,0.5659,0.641,0.4761,0.1368
ga,tr,87.29,-0.315866075,0.70486833,0.002398082,0.036641409,0.707675076,-0.376761255,0.492302833,-0.64571892,0.154685917,0.422132886,0.318230283,0.7969,0.0002,0.6068,0.1686
ga,zh,86.94,0.315769081,0.299916402,0.000266454,-0.049863605,0.707675076,-0.447524325,0.882936738,-0.64571892,1.534175589,0.422132886,0.091659201,0.6417,0.0002,0.5291,1
ga,ur,86.06,0.766672628,-0.479775695,0.00039968,-0.030952832,0.707675076,-0.432054883,-0.424299632,-0.64571892,0.593494252,-0.332374194,0.189840989,0.7755,0.0002,0.6068,0.3397
ga,cu,87.22,-0.192175941,0.651293541,0.002531308,0.121165861,0.707675076,-0.307618331,-0.062859718,-0.64571892,0.140469341,-0.608284632,0.091659201,0.6429,0.0002,0.507,0.1228
ga,sv,87.34,-0.531780179,0.780730189,0.010524913,0.084938089,0.707675076,-0.337253473,0.056818549,-0.64571892,-0.1941526,-0.449164142,0.072332848,0.6275,0.5922,0.5563,0.0842
ga,da,87.61,-1.676783874,0.981733063,0.00039968,0.020753081,0.707675076,-0.389758269,0.166051374,-0.64571892,-0.782330375,-0.449164142,0.154703773,0.636,0.641,0.5028,0.056
ga,id,87.37,-0.799968056,0.851797477,0.009592326,0.031255459,0.707675076,-0.381167086,0.172049588,-0.64571892,-0.832326484,0.422132886,-0.170213151,0.6285,0.0002,0.5776,0.6223
ga,uk,86.63,0.421760194,0.181400792,0.014521716,0.066423317,0.707675076,-0.352398978,0.410337873,-0.64571892,-0.386046374,-0.608284632,-0.033441783,0.5644,0.5456,0.5131,0.115
ga,fa,86.66,0.387540111,0.222309224,0.002531308,0.081465131,0.707675076,-0.340094431,-0.192955946,-0.64571892,0.362428171,0.422132886,0.091659201,0.9281,0.7877,0.6068,1
ga,he,85.91,0.861373644,-0.828655923,0.006394884,0.10728665,0.707675076,-0.318971841,0.364323343,-0.64571892,-0.838886921,0.422132886,-0.040229464,0.6152,0.5922,0.5803,0.2096
ga,eu,87,0.198601342,0.407126813,0.006794564,0.373166954,0.707675076,-0.101475703,0.279740544,-0.64571892,-4.111909405,0.422132886,0.104791957,0.8762,0.0002,0.6068,0.0599
ga,lv,84.56,0.989831481,-1.715558431,0.021715961,0.261697161,0.707675076,-0.19266053,0.317569339,-0.64571892,-1.623196021,-1.203388694,0.187514307,0.5566,0.0002,0.5255,0.1026
ga,sl,85.86,0.905862176,-1.054381944,0.011324274,0.288932895,0.707675076,-0.17038108,0.305267147,-0.64571892,-1.981737001,-0.608284632,-0.013538277,0.8065,0.8278,0.6068,0.0887
ga,hr,86.09,0.716115514,-0.338984942,0.003863576,0.364792903,0.707675076,-0.108325868,0.182701018,-0.64571892,-0.929355851,-0.332374194,0.391870257,0.7584,0.0002,0.6068,0.0986
ga,ro,86.08,0.741681352,-0.407179028,0.005462297,0.414467563,0.707675076,-0.067690866,0.095899013,-0.64571892,-0.355631411,-0.243318895,-0.033441783,0.6787,0.5922,0.5407,0.1191
ga,sk,81.44,1.029552309,-2.29016468,0.000932587,0.491798613,0.707675076,-0.004432307,0.373326558,-0.64571892,-0.735479405,-0.608284632,0.091659201,0.6389,0.0002,0.6068,0.0955
ga,bg,87.01,0.156631645,0.440707155,0.006927791,0.527169226,0.707675076,0.024501659,0.164845862,-0.64571892,-0.772641991,-0.449164142,-0.079967507,0.5599,0.0002,0.48,0.1311
ga,pt,86.59,0.454958629,0.138948285,0.000133227,0.585499152,0.707675076,0.072216865,-0.05503903,-0.64571892,0.123513132,0.03209309,-0.096078239,0.6389,0.0002,0.6068,0.0634
ga,nl,85.57,0.927456349,-1.186871125,0.01558753,0.670041654,0.707675076,0.141374555,-0.004860522,-0.64571892,0.000802854,-0.173197196,0.083136397,0.5833,0.0002,0.5622,0.043
ga,en,87.14,-0.080876632,0.595038924,0.021849187,0.815399084,0.707675076,0.26028024,-0.130261744,-0.64571892,0.267777869,-0.173197196,0.068358902,0.8146,0.0002,0.6068,0.0221
ga,it,85.97,0.838443657,-0.730780486,0.031041833,0.700347573,0.707675076,0.166165486,-0.02499702,-0.64571892,0.053184211,-0.173197196,-0.079967507,0.5177,0.5687,0.4622,0.0935
ga,ca,86.57,0.5185225,0.048911611,0.007993605,0.817820435,0.707675076,0.26226096,-0.246718257,-0.64571892,0.430078106,-0.116352177,0.033938405,0.5561,0.0002,0.5527,0.075
ga,hi,86.04,0.815030898,-0.640743812,0.001065814,0.816481051,0.707675076,0.261165313,-0.641863324,-0.64571892,0.717186847,-0.332374194,0.206470708,0.6389,0.0002,0.6068,0.3727
ga,pl,87.08,0.067618953,0.50500225,0.004796163,0.841930331,0.707675076,0.281983403,0.361766802,-0.64571892,-0.870037322,-0.608284632,-0.113919124,0.5599,0.0002,0.5448,0.0885
ga,de,86.24,0.635690239,-0.156174237,0.012390088,0.769254139,0.707675076,0.222532625,0.129885972,-0.64571892,-0.533248973,-0.449164142,0.149186129,0.616,0.641,0.5412,0.0745
ga,fro,86.11,0.689948072,-0.274689847,0.011324274,0.859741622,0.707675076,0.296553444,-0.49400374,-0.64571892,0.64004936,-0.02999995,0.065699944,0.8523,0.5922,0.6068,0.0529
ga,es,86.52,0.548991939,0.001038092,0.017585931,0.859823065,0.707675076,0.296620067,-0.229308782,-0.64571892,0.409346021,-0.02999995,0.006097736,0.5402,0.0002,0.5223,0.0751
ga,fr,86.2,0.663150029,-0.213871905,0.022115641,0.807823214,0.707675076,0.254083005,-0.034282494,-0.64571892,0.075856569,0.057463798,0.023926741,0.6091,0.0002,0.4977,0.0445
ga,fi,86.44,0.578648763,-0.048963826,0.031041833,0.90108784,0.707675076,0.330375592,0.222124952,-0.64571892,-1.433159983,0.422132886,0.059912115,0.5558,0.641,0.5069,0.1125
ga,grc,86.67,0.352233495,0.261781973,0.017585931,0.835009394,0.707675076,0.276321919,-0.135490192,-0.64571892,0.27643914,-0.838719606,0.017242671,0.6389,0.0002,0.6068,0.1337
ga,no,86.27,0.607535191,-0.101292234,0.008526512,0.950205759,0.707675076,0.370555166,-0.097727089,-0.64571892,0.210204874,-0.608284632,0.156044488,0.5584,0.6162,0.5277,0.0654
ga,ar,30.4,1.067903178,-3.525947416,0.038768985,0.939094508,0.707675076,0.361465911,-6.277992451,-0.64571892,0.946225316,0.422132886,0.091659201,0.4877,0.0002,0.4684,1
ga,la,85.51,0.94863918,-1.33707497,0.029976019,0.888559778,0.707675076,0.320127352,-0.140499884,-0.64571892,0.284595552,-0.608284632,0.047772481,0.5424,0.0002,0.491,0.0974
ga,et,86.05,0.7911146,-0.557382873,0.040234479,1.142902918,0.707675076,0.528185827,0.248667969,-0.64571892,-2.070774863,0.422132886,0.089211642,0.5875,0.5687,0.5193,0.0989
ga,ko,84.42,1.009869229,-1.966563222,0.032640554,1.174253101,0.707675076,0.55383099,0.181922155,-0.64571892,-0.921863827,0.422132886,0.289988831,0.5561,0.0002,0.5711,0.4527
ga,ja,78.15,1.048893057,-2.746255319,0.032907008,1.705798409,0.707675076,0.988647144,-3.817461986,-0.64571892,0.945341267,0.422132886,0.346601518,0.5598,0.6162,0.4839,0.4778
ga,ru,85.89,0.883840368,-0.935866334,0.004662936,1.761815298,0.707675076,1.034470234,0.01571526,-0.64571892,-0.057839398,-0.838719606,0.068358902,0.5966,0.5922,0.4861,0.2494
ga,cs,85.5,0.969426046,-1.510472583,0.012523315,2.014510541,0.707675076,1.241180691,-0.136696721,-0.64571892,0.278416131,-0.449164142,0.12774318,0.5689,0.6162,0.5549,0.0803
hu,bxr,89.4,-2.24485516,1.021910831,0.035171863,-1.262667107,1.289654458,-1.774116607,0.594078182,-0.083121297,-0.157191015,0.422132886,-0.044894178,0.6191,0.5456,0.5298,0.2963
hu,kmr,89.51,-2.695758706,1.04147407,0.015720757,-1.411374383,1.289654458,-1.895762542,0.336384322,-0.083121297,-0.934862837,0.422132886,0.20874955,0.7809,0.0002,0.6068,0.1104
hu,hsb,89.08,-1.474030455,0.961092889,0.033972822,-1.522668683,1.289654458,-1.986803811,0.532677047,-0.083121297,-0.668924658,0.422132886,-0.044894178,0.5749,0.5922,0.4977,0.0307
hu,kk,89.03,-1.154109298,0.918640382,0.040900613,-1.154024756,1.289654458,-1.685244692,0.610158789,-0.083121297,-0.051543847,0.422132886,0.304218956,0.5938,0.5456,0.546,0.1825
hu,hy,88.86,-1.023126909,0.896797794,0.014788169,-1.620394233,1.289654458,-2.066745535,0.538666368,-0.083121297,-0.608371868,0.422132886,-0.253433681,0.6095,0.5687,0.5501,0.1086
hu,swl,89.07,-1.302604883,0.940066895,0.000133227,-2.356041951,1.289654458,-2.668522104,0.470083725,-0.083121297,-1.638125614,0.422132886,-0.044894178,0.7645,0.0002,0.6068,0.0678
hu,lt,87.16,-0.252302205,0.678399863,0.028244071,-2.169620395,1.289654458,-2.51602503,0.557075778,-0.083121297,-0.439468268,0.422132886,-0.0846662,0.8151,0.0002,0.6068,0.0481
hu,be,88.35,-0.703205751,0.828603708,0.000133227,-1.880461018,1.289654458,-2.279486081,0.543622809,-0.083121297,-0.560505678,0.422132886,0.119413293,0.6389,0.0002,0.6068,0.041
hu,mr,89.26,-1.676783874,0.981733063,0.007993605,-1.757804127,1.289654458,-2.179149954,0.518209078,-0.083121297,-0.82966329,0.422132886,0.100957361,0.7747,0.0002,0.6068,0.3035
hu,cop,88.71,-0.799968056,0.851797477,0.026911804,-1.687224999,1.289654458,-2.121414622,0.478168551,-0.083121297,-1.453009693,0.422132886,0.24214363,0.7894,0.0002,0.6068,0.1089
hu,ta,89.4,-2.24485516,1.021910831,0.007593925,-1.575848971,1.289654458,-2.030306496,0.552921618,-0.083121297,-0.475566595,0.422132886,0.056780297,0.6732,0.641,0.5339,0.3415
hu,ga,88.73,-0.905959169,0.874522652,0,-1.19383975,1.289654458,-1.717814263,0.276368681,-0.083121297,-0.495109955,0.422132886,0.121642051,0.6644,0.6162,0.4796,0.1026
hu,te,89.53,-3.46658341,1.060702879,0.014654943,-1.003873768,1.289654458,-1.562417768,0.267422647,-0.083121297,-0.446542949,0.422132886,0.043234962,0.6327,0.6162,0.5874,0.317
hu,af,86.59,-0.080876632,0.595038924,0.043698375,-0.733244548,1.289654458,-1.341036909,-0.040792995,-0.083121297,0.363724668,0.422132886,0.14213974,0.6027,0.0002,0.5642,0.3863
hu,vi,86.01,0.239044525,0.372513069,0.002219556,-0.417184462,1.289654458,-1.082492568,-0.193243969,-0.083121297,0.531060678,0.422132886,0.153361084,0.605,0.5922,0.6461,0.4152
hu,ug,87.37,-0.383284594,0.730728271,0.0029994,-0.315316276,1.289654458,-0.999162074,0.406976088,-0.083121297,-2.270211888,0.422132886,0.059763224,0.5988,0.3862,0.5414,0.2298
hu,el,87.61,-0.531780179,0.780730189,0.004679064,-0.542419107,1.289654458,-1.184937357,0.153675171,-0.083121297,-0.014112397,0.422132886,-0.085364368,0.605,0.5922,0.6461,0.0328
hu,sme,86.81,-0.192175941,0.651293541,0.003479304,-0.388487397,1.289654458,-1.059017716,0.42522521,-0.083121297,-3.889120202,-0.838719606,0.00530772,0.8831,1,0.6461,0.1214
hu,gl,85.28,0.607535191,-0.101292234,0.00179964,-0.211337709,1.289654458,-0.914105241,0.031556193,-0.083121297,0.253013453,0.422132886,0.19832169,0.4571,0.4717,0.4756,0.1101
hu,sr,86.05,0.156631645,0.440707155,6.00E-05,-0.229966783,1.289654458,-0.929344247,0.207702732,-0.083121297,-0.185982863,0.422132886,0.165772398,0.605,0.5922,0.6461,0.0168
hu,got,85.61,0.315769081,0.299916402,0.000659868,0.006107477,1.289654458,-0.736230132,-0.108965856,-0.083121297,0.447524942,0.422132886,0.187255419,0.4595,0.2952,0.4287,0.0391
hu,tr,86.11,0.113015663,0.473314016,0.002579484,0.036641409,1.289654458,-0.711252681,0.492302833,-0.083121297,-1.190777374,0.422132886,-0.194686424,0.7774,0.5922,0.6461,0.066
hu,zh,86.25,0.067618953,0.50500225,0.000119976,-0.049863605,1.289654458,-0.782015751,0.882936738,-0.083121297,1.101043412,0.422132886,-0.044894178,0.5892,0.5922,0.4901,1
hu,ur,86.03,0.198601342,0.407126813,6.00E-05,-0.030952832,1.289654458,-0.766546308,-0.424299632,-0.083121297,0.686671945,0.422132886,-0.024251742,0.8356,0.5922,0.6461,0.2404
hu,cu,86.75,-0.135134465,0.62351786,0.002759448,0.121165861,1.289654458,-0.642109757,-0.062859718,-0.083121297,0.392731723,0.422132886,-0.044894178,0.6019,0.5922,0.5403,0.0217
hu,sv,86.49,-0.029143352,0.565820192,0.004739052,0.084938089,1.289654458,-0.671744898,0.056818549,-0.083121297,0.207517826,0.422132886,0.080665809,0.6275,0.5922,0.5563,0.072
hu,da,85.79,0.278068353,0.336800294,0.000179964,0.020753081,1.289654458,-0.724249695,0.166051374,-0.083121297,-0.049587441,0.422132886,0.043386577,0.5231,0.2952,0.4744,0.0569
hu,id,85.21,0.663150029,-0.213871905,0.00659868,0.031255459,1.289654458,-0.715658511,0.172049588,-0.083121297,-0.067535102,0.422132886,0.04867728,0.5879,0.5922,0.4617,0.5299
hu,uk,88.3,-0.614193059,0.804921614,0.006718656,0.066423317,1.289654458,-0.686890403,0.410337873,-0.083121297,-2.426188858,0.422132886,-0.0690972,0.5857,0.4788,0.5278,0.0191
hu,fa,86.47,0.020289896,0.535822203,0.002339532,0.081465131,1.289654458,-0.674585856,-0.192955946,-0.083121297,0.530806147,0.422132886,-0.044894178,0.7695,1,0.6461,1
hu,he,85.5,0.487194654,0.094830555,0.00569886,0.10728665,1.289654458,-0.653463267,0.364323343,-0.083121297,-1.262180573,0.422132886,-0.085364368,0.5158,0.2871,0.5526,0.1096
hu,eu,84.87,0.838443657,-0.730780486,0.002639472,0.373166954,1.289654458,-0.435967129,0.279740544,-0.083121297,-0.514259907,0.422132886,-0.040229464,0.7323,0.5922,0.6461,0.0844
hu,lv,85.58,0.352233495,0.261781973,0.011877624,0.261697161,1.289654458,-0.527151956,0.317569339,-0.083121297,-0.769518258,0.422132886,0.024855516,0.6267,0.5922,0.5083,0.0573
hu,sl,84.98,0.766672628,-0.479775695,0.011937612,0.288932895,1.289654458,-0.504872506,0.305267147,-0.083121297,-0.677124851,0.422132886,-0.067897354,0.7932,0.8564,0.6461,0.019
hu,hr,85.16,0.689948072,-0.274689847,0.000479904,0.364792903,1.289654458,-0.442817293,0.182701018,-0.083121297,-0.100714952,0.422132886,0.304218956,0.8082,0.5922,0.6461,0.0145
hu,ro,84.64,0.883840368,-0.935866334,0.004259148,0.414467563,1.289654458,-0.402182291,0.095899013,-0.083121297,0.128285929,0.422132886,-0.0690972,0.4284,0,0.443,0.0177
hu,sk,85.54,0.421760194,0.181400792,0.000419916,0.491798613,1.289654458,-0.338923733,0.373326558,-0.083121297,-1.400709835,0.422132886,-0.044894178,0.605,0.5922,0.6461,0.0097
hu,bg,87.52,-0.455055623,0.756007041,0.007138572,0.527169226,1.289654458,-0.309989767,0.164845862,-0.083121297,-0.046041491,0.422132886,-0.110322895,0.5988,0.5922,0.5612,0.0289
hu,pt,84.09,0.989831481,-1.715558431,6.00E-05,0.585499152,1.289654458,-0.26227456,-0.05503903,-0.083121297,0.382673478,0.422132886,-0.0846662,0.605,0.5922,0.6461,0.0979
hu,nl,85.31,0.548991939,0.001038092,0.011877624,0.670041654,1.289654458,-0.193116871,-0.004860522,-0.083121297,0.31200588,0.422132886,0.024855516,0.5835,0.5922,0.4904,0.0599
hu,en,84.92,0.815030898,-0.640743812,0.015536893,0.815399084,1.289654458,-0.074211186,-0.130261744,-0.083121297,0.470486517,0.422132886,0.035468945,0.7464,0.5922,0.6461,0.0808
hu,it,84.35,0.94863918,-1.33707497,0.019016197,0.700347573,1.289654458,-0.16832594,-0.02499702,-0.083121297,0.341713291,0.422132886,-0.0690972,0.4934,0.3433,0.4132,0.0349
hu,ca,84.41,0.927456349,-1.186871125,0.007138572,0.817820435,1.289654458,-0.072230466,-0.246718257,-0.083121297,0.575197026,0.422132886,0.079063616,0.5041,0.5922,0.4021,0.0701
hu,hi,84.12,0.969426046,-1.510472583,0.000239952,0.816481051,1.289654458,-0.073326113,-0.641863324,-0.083121297,0.774866816,0.422132886,-0.051768024,0.605,0.5922,0.6461,0.2778
hu,pl,85.03,0.741681352,-0.407179028,0.005818836,0.841930331,1.289654458,-0.052508022,0.361766802,-0.083121297,-1.22651082,0.422132886,-0.094136897,0.5988,0.5922,0.6219,0.0277
hu,de,85.07,0.716115514,-0.338984942,0.013077385,0.769254139,1.289654458,-0.111958801,0.129885972,-0.083121297,0.048766311,0.422132886,-0.051768024,0.5383,0.2952,0.568,0.0285
hu,fro,84.87,0.838443657,-0.730780486,0.007678464,0.859741622,1.289654458,-0.037937981,-0.49400374,-0.083121297,0.719491427,0.422132886,0.132567348,0.6738,0.2871,0.6461,0.0676
hu,es,83.53,1.029552309,-2.29016468,0.015596881,0.859823065,1.289654458,-0.037871359,-0.229308782,-0.083121297,0.561481314,0.422132886,-0.050590764,0.5189,0.5922,0.438,0.0905
hu,fr,83.65,1.009869229,-1.966563222,0.020035993,0.807823214,1.289654458,-0.08040842,-0.034282494,-0.083121297,0.354783925,0.422132886,0.084296714,0.6054,0.5922,0.4054,0.0665
hu,fi,85.56,0.387540111,0.222309224,0.018296341,0.90108784,1.289654458,-0.004115834,0.222124952,-0.083121297,-0.240620434,-1.203388694,-0.308391219,0.4486,0.2952,0.3944,0.1008
hu,grc,85.22,0.635690239,-0.156174237,0.011217756,0.835009394,1.289654458,-0.058169507,-0.135490192,-0.083121297,0.475918253,0.422132886,0.197169868,0.605,0.5922,0.6461,0.0404
hu,no,84.45,0.905862176,-1.054381944,0.009418116,0.950205759,1.289654458,0.036063741,-0.097727089,-0.083121297,0.43483741,0.422132886,0.16444593,0.4658,0.2048,0.4681,0.0793
hu,ar,16.16,1.067903178,-3.525947416,0.022735453,0.939094508,1.289654458,0.026974485,-6.277992451,-0.083121297,0.946228395,0.422132886,-0.044894178,0.506,0.5922,0.4185,1
hu,la,84.93,0.7911146,-0.557382873,0.020275945,0.888559778,1.289654458,-0.014364073,-0.140499884,-0.083121297,0.481049699,0.422132886,0.153361084,0.5369,0.5922,0.4234,0.0399
hu,et,85.3,0.578648763,-0.048963826,0.019916017,1.142902918,1.289654458,0.193694401,0.248667969,-0.083121297,-0.354025436,-1.86862859,-0.156895621,0.5088,0.3433,0.4581,0.071
hu,ko,85.38,0.5185225,0.048911611,0.021895621,1.174253101,1.289654458,0.219339564,0.181922155,-0.083121297,-0.098229546,0.422132886,-0.099973375,0.5041,0.5922,0.4021,0.4117
hu,ja,87.29,-0.315866075,0.70486833,0.023215357,1.705798409,1.289654458,0.654155718,-3.817461986,-0.083121297,0.945547997,0.422132886,-0.005985053,0.4915,0.2048,0.4145,0.4426
hu,ru,85.53,0.454958629,0.138948285,0.005578884,1.761815298,1.289654458,0.699978808,0.01571526,-0.083121297,0.279564759,0.422132886,-0.140239605,0.5079,0.2871,0.5039,0.1862
hu,cs,83.23,1.048893057,-2.746255319,0.009658068,2.014510541,1.289654458,0.906689266,-0.136696721,-0.083121297,0.477160586,0.422132886,0.02051311,0.4848,0.2048,0.5007,0.0235
te,bxr,89.46,-3.46658341,1.060702879,0.027174565,-1.262667107,0.978048393,-1.595021676,0.594078182,-0.678589702,0.661012588,0.422132886,0.184272917,0.4745,0.2677,0.4504,0.2253
te,kmr,87.52,-0.080876632,0.595038924,0.00569886,-1.411374383,0.978048393,-1.716667611,0.336384322,-0.678589702,-1.093955283,0.422132886,0.175004001,0.7832,0.5922,0.6461,0.2088
te,hsb,86.55,0.421760194,0.181400792,0.026574685,-1.522668683,0.978048393,-1.80770888,0.532677047,-0.678589702,0.400806286,0.422132886,0.184272917,0.5219,0.4097,0.5253,0.3402
te,kk,88.63,-2.695758706,1.04147407,0.025854829,-1.154024756,0.978048393,-1.506149762,0.610158789,-0.678589702,0.722949372,0.422132886,0.188419834,0.4595,0.2677,0.3122,0.1541
te,hy,87.38,0.020289896,0.535822203,0.012657469,-1.620394233,0.978048393,-1.887650604,0.538666368,-0.678589702,0.428129504,0.422132886,0.009723014,0.3517,0.195,0.3235,0.2084
te,swl,87.93,-0.531780179,0.780730189,6.00E-05,-2.356041951,0.978048393,-2.489427173,0.470083725,-0.678589702,0.080621391,0.422132886,0.184272917,0.813,0.5922,0.6461,0.3441
te,lt,87.66,-0.252302205,0.678399863,0.021355729,-2.169620395,0.978048393,-2.3369301,0.557075778,-0.678589702,0.509256299,0.422132886,-0.069783537,0.7975,0.5922,0.6461,0.3151
te,be,86.27,0.635690239,-0.156174237,6.00E-05,-1.880461018,0.978048393,-2.10039115,0.543622809,-0.678589702,0.450384266,0.422132886,0.226777998,0.605,0.5922,0.6461,0.3063
te,mr,87.38,0.020289896,0.535822203,0.002519496,-1.757804127,0.978048393,-2.000055023,0.518209078,-0.678589702,0.332727707,0.422132886,-0.088863252,0.7925,0.5922,0.6461,0.0136
te,cop,87.66,-0.252302205,0.678399863,0.023755249,-1.687224999,0.978048393,-1.942319691,0.478168551,-0.678589702,0.126198229,0.422132886,0.359337889,0.681,0.5922,0.6461,0.2516
te,ta,88.21,-1.302604883,0.940066895,0.007618476,-1.575848971,0.978048393,-1.851211566,0.552921618,-0.678589702,0.491308034,-0.116352177,-0.533975372,0.4785,0.5319,0.4278,0.033
te,ga,85.99,0.689948072,-0.274689847,0,-1.19383975,0.978048393,-1.538719333,0.276368681,-0.678589702,-3.149494648,0.422132886,0.348013434,0.5469,0.4717,0.5418,0.415
te,hu,87.52,-0.080876632,0.595038924,0.014937013,-0.7849374,0.978048393,-1.204227907,0.429483918,-0.678589702,-0.174637311,0.422132886,0.043234962,0.4595,0.2048,0.4706,0.317
te,af,88.07,-0.799968056,0.851797477,0.037252549,-0.733244548,0.978048393,-1.161941978,-0.040792995,-0.678589702,0.069994786,0.422132886,0.175004001,0.5337,0.5922,0.4169,0.3404
te,vi,86.96,0.278068353,0.336800294,0.000448632,-0.417184462,0.978048393,-0.903397638,-0.193243969,-0.678589702,0.350462841,0.422132886,0.427269273,0.6145,0.641,0.5608,0.149
te,ug,87.79,-0.455055623,0.756007041,0.001345895,-0.315316276,0.978048393,-0.820067144,0.406976088,-0.678589702,-0.341095616,0.422132886,-0.262507551,0.5887,0.3918,0.5743,0.1513
